Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
JAJFOJ010000001:234847:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1986344:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1986346:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:65769:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.81	64622	65863	-		ABC transporter, substrate-binding protein (cluster 11, riboflavin/purine nucleoside/unknown)	64622	65863
JAJFOJ010000001:80445:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.91	79607	81736	-	pknB	Serine/threonine protein kinase PrkC, regulator of stationary phase	79607	81736
JAJFOJ010000001:167835:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.173	167757	168554	-		Thymidylate synthase (EC 2.1.1.45)	167757	168554
JAJFOJ010000001:505473:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.477	505473	506849	-	scfB	SCIFF radical SAM maturase	505473	506849
JAJFOJ010000001:933302:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.892	933293	934273	-		tRNA-dihydrouridine synthase BT3326	933293	934273
JAJFOJ010000001:1189645:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1158	1189618	1189740	-		D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	1189618	1189740
JAJFOJ010000001:1417185:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1365	1416646	1417527	-		N-acetylmannosamine kinase (EC 2.7.1.60)	1416646	1417527
JAJFOJ010000001:1417182:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1365	1416646	1417527	-		N-acetylmannosamine kinase (EC 2.7.1.60)	1416646	1417527
JAJFOJ010000001:786200:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.745	785577	786200	-		FIG039767: hypothetical protein	785577	786200
JAJFOJ010000001:801129:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.757	801121	801990	-		Thioredoxin reductase (EC 1.8.1.9)	801121	801990
JAJFOJ010000001:187400:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.196	186544	187785	-		hypothetical protein	186544	187785
JAJFOJ010000001:2063150:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2056	2063019	2063927	-		hypothetical protein	2063019	2063927
JAJFOJ010000001:578501:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.543	578254	578559	-		hypothetical protein	578254	578559
JAJFOJ010000001:178542:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.188	178418	178573	-		hypothetical protein	178418	178573
JAJFOJ010000002:498534:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3175	497615	500365	+		hypothetical protein	3214300	3217050
JAJFOJ010000002:498529:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3175	497615	500365	+		hypothetical protein	3214300	3217050
JAJFOJ010000002:340261:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3027	339191	340543	+	ffh	Signal recognition particle protein Ffh	3055876	3057228
JAJFOJ010000002:598722:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3264	598393	599076	+		hypothetical protein	3315078	3315761
JAJFOJ010000002:598728:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3264	598393	599076	+		hypothetical protein	3315078	3315761
JAJFOJ010000002:302128:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.2991	302036	302167	+		hypothetical protein	3018721	3018852
JAJFOJ010000002:276994:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.2961	276891	277028	+		hypothetical protein	2993576	2993713
JAJFOJ010000002:746816:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3397	745887	747059	+		hypothetical protein	3462572	3463744
JAJFOJ010000002:150884:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:278882:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:302892:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:362681:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:425312:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:432867:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:432882:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:432890:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:432895:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:515774:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:625714:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:625693:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:755966:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:991340:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1021165:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1052476:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1137135:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1252312:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1346234:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:802784:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:241787:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1340091:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:754630:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:342442:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:342438:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:353508:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:353501:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:735873:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1270727:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:890658:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1274072:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3907	1273654	1276056	-		alpha-galactosidase (EC 3.2.1.22)	3990339	3992741
JAJFOJ010000002:1274090:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3907	1273654	1276056	-		alpha-galactosidase (EC 3.2.1.22)	3990339	3992741
JAJFOJ010000002:1313703:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3945	1313559	1315646	-		Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	4030244	4032331
JAJFOJ010000002:1318400:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3952	1318324	1318890	-		FIG01020318: hypothetical protein	4035009	4035575
JAQEGR010000001:156846:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000001:156840:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000001:355500:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000001	CDS	fig|1150298.2613.peg.358	354967	355605	-		Ferredoxin	354967	355605
JAQEGR010000002:145261:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	CDS	fig|1150298.2613.peg.1642	145048	146103	+		hypothetical protein	1716149	1717204
JAQEGR010000002:153844:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	CDS	fig|1150298.2613.peg.1651	152630	153844	+		Ammonium transporter	1723731	1724945
JAQEGR010000002:152041:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000002:77580:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000002:84414:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000002:84411:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000002:262856:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000002:268087:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000003:31838:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000003	CDS	fig|1150298.2613.peg.2153	31743	31859	+		hypothetical protein	2226002	2226118
JAQEGR010000003:183240:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000003	CDS	fig|1150298.2613.peg.2306	181797	183269	+		hypothetical protein	2376056	2377528
JAQEGR010000003:222217:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000003	CDS	fig|1150298.2613.peg.2337	221481	223166	+		Formate--tetrahydrofolate ligase (EC 6.3.4.3)	2415740	2417425
JAQEGR010000003:4578:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000003	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000003:234973:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000003	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000004:202735:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	CDS	fig|1150298.2613.peg.2651	202600	203151	+		Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	2721395	2721946
JAQEGR010000004:179147:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	CDS	fig|1150298.2613.peg.2629	178388	180139	+		hypothetical protein	2697183	2698934
JAQEGR010000004:72170:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	CDS	fig|1150298.2613.peg.2519	72079	73644	+		Tyrosine-protein kinase (EC 2.7.10.2)	2590874	2592439
JAQEGR010000004:27757:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000004:146643:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000004:64058:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000004:64047:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000004	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000005:214616:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000005	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000006:59944:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	CDS	fig|1150298.2613.peg.3011	59914	60066	+		hypothetical protein	3057224	3057376
JAQEGR010000006:184576:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	CDS	fig|1150298.2613.peg.3128	184562	186571	+		hypothetical protein	3181872	3183881
JAQEGR010000006:84359:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	CDS	fig|1150298.2613.peg.3034	83944	85335	+		Stage II sporulation protein P	3081254	3082645
JAQEGR010000006:39966:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000006:161592:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000007:12716:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000007	CDS	fig|1150298.2613.peg.3166	10913	12781	+		Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	3223975	3225843
JAQEGR010000007:184550:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000007	CDS	fig|1150298.2613.peg.3336	183322	184872	+		Anthranilate synthase, aminase component (EC 4.1.3.27)	3396384	3397934
JAQEGR010000008:64926:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000008	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000008:14911:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000008	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000008:40289:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000008	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000009:32084:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000009	CDS	fig|1150298.2613.peg.3571	31303	32586	+		hypothetical protein	3631053	3632336
JAQEGR010000009:115982:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000009	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000010:134258:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000010	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000010:123113:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000010	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000011:145162:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000011	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000011:145128:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000011	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000011:145133:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000011	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000011:102591:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000011	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000012:27584:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000012	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000013:103867:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000013	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000013:70000:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000013	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000013:83332:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000013	CDS	fig|1150298.2613.peg.987	82701	84830	-		putative membrane protein	1012365	1014494
JAQEGR010000014:38467:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000014	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000015:3331:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000015	CDS	fig|1150298.2613.peg.1130	2758	3348	+		Adenine-specific methyltransferase (EC 2.1.1.72)	1163711	1164301
JAQEGR010000016:72347:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000016	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000016:72373:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000016	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000016:465:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000016	CDS	fig|1150298.2613.peg.1218	402	554	-		hypothetical protein	1258797	1258949
JAQEGR010000018:61348:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000018	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000019:30161:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000019	CDS	fig|1150298.2613.peg.1482	29322	31421	+		DNA topoisomerase III (EC 5.99.1.2)	1537479	1539578
JAQEGR010000019:30155:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000019	CDS	fig|1150298.2613.peg.1482	29322	31421	+		DNA topoisomerase III (EC 5.99.1.2)	1537479	1539578
JAQEGR010000023:37883:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000023	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000023:37893:1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000023	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQEGR010000042:1538:-1	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000042	CDS	fig|1150298.2613.peg.2683	1530	1658	-		hypothetical protein	2759370	2759498
JAQENJ010000001:1043724:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000001	CDS	fig|214856.2506.peg.875	1043569	1044195	+		hypothetical protein	1043569	1044195
JAQENJ010000001:433141:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000001:675695:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000002:36312:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000002:153622:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000002:153617:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000002:204485:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000002:240287:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000002	CDS	fig|214856.2506.peg.1383	239840	241084	-		hypothetical protein	1595130	1596374
JAQENJ010000002:240283:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000002	CDS	fig|214856.2506.peg.1383	239840	241084	-		hypothetical protein	1595130	1596374
JAQENJ010000003:205357:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000003	CDS	fig|214856.2506.peg.1822	205143	205973	-		hypothetical protein	2064579	2065409
JAQENJ010000006:200420:1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000006	CDS	fig|214856.2506.peg.2734	198008	200437	-		ATP-dependent protease La (EC 3.4.21.53) Type I	3041904	3044333
JAQENJ010000007:185236:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000007	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000009:101837:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000009	CDS	fig|214856.2506.peg.3177	100929	101837	-		Branched-chain phosphotransacylase (EC 2.3.1.- )	3533466	3534374
JAQENJ010000011:10917:-1	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000011	CDS	fig|214856.2506.peg.982	10251	11066	-		hypothetical protein	1151863	1152678
LR027880:47199:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.44	47172	48545	+		protein of unknown function DUF1214	47172	48545
LR027880:47199:1	536231.75	Roseburia intestinalis L1-82	LR027880	sig_peptide	fig|536231.75.sig_peptide.2	47172	47240	+		predicted cleavage at residue 23	47172	47240
LR027880:91843:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.82	91372	92766	+		hypothetical protein	91372	92766
LR027880:91848:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.82	91372	92766	+		hypothetical protein	91372	92766
LR027880:139104:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.131	138915	139541	+		hypothetical protein	138915	139541
LR027880:340365:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.328	339954	340367	+	mec	Sulfer carrier protein activating protease	339954	340367
LR027880:1605397:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1555	1604608	1606092	+	pknD	hypothetical protein	1604608	1606092
LR027880:1577173:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1528	1576957	1577226	+		FIG00514334: hypothetical protein	1576957	1577226
LR027880:433140:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.427	433113	433286	+		hypothetical protein	433113	433286
LR027880:1612877:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1561	1612857	1613537	+		hypothetical protein	1612857	1613537
LR027880:916790:1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.897	916529	917239	+	rsxB_1	Ferredoxin 3 fused to uncharacterized domain	916529	917239
LR027880:916793:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.897	916529	917239	+	rsxB_1	Ferredoxin 3 fused to uncharacterized domain	916529	917239
LR027880:1048192:-1	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1009	1047808	1048233	+		hypothetical protein	1047808	1048233
