Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
CP040530:4742425-4742440-4742590-4742605	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.3896	4742373	4743785	+		Efflux transport system, outer membrane factor (OMF) lipoprotein BT_0954	4775409	4776821
CP040530:5030382-5030393-5030828-5030839	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4133	5029101	5031329	+		Tyrosine-protein kinase EpsD (EC 2.7.10.2)	5062137	5064365
CP040530:5297727-5297744-5298376-5298393	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4380	5297893	5298090	+		hypothetical protein	5330929	5331126
CP040530:5439785-5439804-5440067-5440086	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	repeat_region	fig|818.1357.repeat.70	5439783	5440088	+		repeat region	5472819	5473124
CP040530:5439785-5439804-5440067-5440086	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4507	5439857	5440117	+		hypothetical protein	5472893	5473153
CP040530:5607064-5607078-5607252-5607266	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4648	5606604	5608451	+		hypothetical protein	5639640	5641487
CP040530:5626143-5626162-5626403-5626422	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	repeat_region	fig|818.1357.repeat.75	5622735	5627504	+		repeat region	5655771	5660540
CP040530:5702382-5702401-5702643-5702662	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	repeat_region	fig|818.1357.repeat.76	5698974	5703744	+		repeat region	5732010	5736780
CP040530:1279058-1279075-1279109-1279126	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:1450727-1450747-1450785-1450805	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:1917943-1917964-1918002-1918023	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:2392329-2392353-2392601-2392625	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:2534549-2534567-2534727-2534745	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:2713900-2713922-2713960-2713982	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:3918840-3918863-3919107-3919130	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:4646602-4646624-4646861-4646883	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:4783859-4783878-4783912-4783931	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:5725229-5725246-5725285-5725302	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:5868380-5868400-5868660-5868680	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:5956136-5956176-5956222-5956262	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:701942-701959-702020-702037	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:772902-772933-772984-773015	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:820465-820481-820551-820567	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	-1	-1	-1	-1	+	-1	-1	-1	-1
CP040530:1304709-1304723-1304821-1304835	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.1094	1300918	1304733	-		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	1333954	1337769
CP040530:1590661-1590675-1590793-1590807	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.1312	1590567	1592102	-		Arylsulfatase (EC 3.1.6.1)	1623603	1625138
CP040530:2523059-2523070-2523223-2523234	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.2024	2521201	2523345	-	hflB	Cell division-associated, ATP-dependent zinc metalloprotease FtsH	2554237	2556381
CP040530:3194758-3194777-3195041-3195060	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.2535	3194767	3194965	-		hypothetical protein	3227803	3228001
CP040530:381017-381030-381258-381271	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.348	379324	381186	-		beta-glycosyl hydrolase	412360	414222
CP040530:3913377-3913389-3913482-3913494	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.3183	3912304	3914994	-		hypothetical protein	3945340	3948030
CP040530:4010079-4010092-4010129-4010142	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.3252	4010110	4012035	-		Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)	4043146	4045071
CP040530:4365410-4365421-4365584-4365595	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.3551	4364637	4365560	-	map	Methionine aminopeptidase (EC 3.4.11.18)	4397673	4398596
CP040530:4365410-4365421-4365584-4365595	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.3552	4365573	4366199	-		hypothetical protein	4398609	4399235
CP040530:4982632-4982646-4982754-4982768	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4077	4982063	4983679	-		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	5015099	5016715
CP040530:5290719-5290731-5290850-5290862	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4370	5290699	5291577	-		Transcriptional regulator, AraC family	5323735	5324613
CP040530:5297727-5297744-5298376-5298393	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4379	5297488	5297841	-		hypothetical protein	5330524	5330877
CP040530:5383064-5383075-5383359-5383370	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4460	5382188	5384608	-		Acidobacterial duplicated orphan permease (function unknown)	5415224	5417644
CP040530:5596288-5596302-5596606-5596620	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4641	5595555	5597219	-		Chitinase (EC 3.2.1.14)	5628591	5630255
CP040530:5634024-5634035-5634108-5634119	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4674	5633779	5635785	-	pulA	Pullulanase (EC 3.2.1.41)	5666815	5668821
CP040530:5878699-5878712-5878814-5878827	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4861	5876102	5878813	-		Two-component system sensor histidine kinase	5909138	5911849
CP040530:6025969-6025980-6026639-6026650	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.4993	6025871	6027928	-		Outer membrane vitamin B12 receptor BtuB	6058907	6060964
CP040530:6115212-6115236-6115619-6115643	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.5074	6115255	6115422	-		hypothetical protein	6148291	6148458
CP040530:830313-830326-830646-830659	818.1357	Bacteroides thetaiotaomicron strain DSM 2079	CP040530	CDS	fig|818.1357.peg.762	829826	831619	-		Arginyl-tRNA synthetase (EC 6.1.1.19)	862862	864655
CP042285:1293249-1293272-1293444-1293467	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.16	1293247	1293466	+		repeat region	1297395	1297614
CP042285:1348267-1348289-1348461-1348483	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.17	1348264	1348487	+		repeat region	1352412	1352635
CP042285:1371823-1371843-1372019-1372039	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.19	1371880	1372040	+		repeat region	1376028	1376188
CP042285:1468842-1468864-1469036-1469058	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.21	1468839	1469062	+		repeat region	1472987	1473210
CP042285:1814999-1815010-1815555-1815566	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1594	1814443	1817718	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	1818591	1821866
CP042285:2030510-2030538-2030586-2030614	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1768	2027704	2030550	+		alpha-xylosidase (EC 3.2.1.177)	2031852	2034698
CP042285:2229492-2229510-2229763-2229781	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1924	2229563	2230120	+		Glucose-6-phosphate isomerase, archaeal (EC 5.3.1.9)	2233711	2234268
CP042285:2254695-2254717-2254889-2254911	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.38	2254695	2254855	+		repeat region	2258843	2259003
CP042285:2278506-2278528-2278700-2278722	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.40	2278506	2278666	+		repeat region	2282654	2282814
CP042285:2981580-2981606-2981922-2981948	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2553	2981684	2981964	+		hypothetical protein	2985832	2986112
CP042285:3031751-3031762-3032237-3032248	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2609	3030655	3031809	+		hypothetical protein	3034803	3035957
CP042285:3031751-3031762-3032237-3032248	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2610	3031929	3032783	+		hypothetical protein	3036077	3036931
CP042285:3113977-3113989-3114258-3114270	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2691	3113719	3113994	+		hypothetical protein	3117867	3118142
CP042285:3113977-3113989-3114258-3114270	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2692	3114067	3115839	+		DNA topoisomerase III, Bacteroidales-type (EC 5.99.1.2)	3118215	3119987
CP042285:4207713-4207733-4208045-4208065	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.3709	4207841	4208020	+		hypothetical protein	4211989	4212168
CP042285:484133-484147-484517-484531	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.420	483750	484733	+	bioB	Biotin synthase (EC 2.8.1.6)	487898	488881
CP042285:4920869-4920882-4921167-4921180	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.4337	4920678	4921433	+		hypothetical protein	4924826	4925581
CP042285:492637-492648-492728-492739	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.427	490204	493290	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	494352	497438
CP042285:5159775-5159804-5159999-5160028	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.101	5159570	5160028	+		repeat region	5163718	5164176
CP042285:5159775-5159804-5159999-5160028	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.4534	5159849	5160142	+		hypothetical protein	5163997	5164290
CP042285:5327446-5327468-5327789-5327811	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	repeat_region	fig|823.3647.repeat.105	5325099	5327811	+		repeat region	5329247	5331959
CP042285:734231-734247-734953-734969	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.662	733756	734982	+		Type I restriction-modification system, specificity subunit S	737904	739130
CP042285:1050494-1050516-1050654-1050676	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:1195708-1195724-1196063-1196079	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:1486396-1486418-1486590-1486612	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:1627397-1627411-1627443-1627457	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2055251-2055272-2055425-2055446	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2077271-2077303-2077535-2077567	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2309994-2310011-2310245-2310262	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2360880-2360902-2361074-2361096	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2603142-2603186-2603305-2603349	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2733133-2733158-2733322-2733347	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:2765988-2766006-2766324-2766342	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:34-55-227-248	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:3530292-3530306-3530525-3530539	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:4280754-4280771-4281183-4281200	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:4360731-4360761-4360799-4360829	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:4529386-4529405-4529448-4529467	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:4928435-4928454-4928529-4928548	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	-1	-1	-1	-1	+	-1	-1	-1	-1
CP042285:1118344-1118356-1118603-1118615	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1024	1117374	1118789	-		hypothetical protein	1121522	1122937
CP042285:1358591-1358602-1358832-1358843	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1220	1356948	1358606	-		Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	1361096	1362754
CP042285:1358591-1358602-1358832-1358843	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1221	1358612	1359118	-		FIG00899032: hypothetical protein	1362760	1363266
CP042285:1663188-1663202-1663563-1663577	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1471	1662881	1663885	-	traJ	Conjugative transposon protein TraJ	1667029	1668033
CP042285:1667469-1667482-1667808-1667821	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1475	1667464	1667796	-		Conjugative transposon protein TraF	1671612	1671944
CP042285:1667469-1667482-1667808-1667821	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1476	1667807	1668124	-		Conjugative transposon protein TraE	1671955	1672272
CP042285:1676530-1676541-1676745-1676756	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1486	1675176	1678430	-		FIG00404088: hypothetical protein	1679324	1682578
CP042285:1689886-1689900-1690076-1690090	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.1493	1687641	1693457	-		Putative DNA methylase	1691789	1697605
CP042285:2844397-2844414-2844593-2844610	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	tRNA	fig|823.3647.rna.40	2844368	2844440	-		tRNA-Gly	2848516	2848588
CP042285:2844397-2844414-2844593-2844610	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	tRNA	fig|823.3647.rna.41	2844453	2844540	-		tRNA-Leu	2848601	2848688
CP042285:2844397-2844414-2844593-2844610	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	tRNA	fig|823.3647.rna.42	2844561	2844636	-		tRNA-Gly	2848709	2848784
CP042285:3240832-3240844-3241124-3241136	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2830	3240762	3241511	-		Cobalamin synthase (EC 2.7.8.26)	3244910	3245659
CP042285:3275313-3275336-3275630-3275653	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.2858	3275435	3275701	-		hypothetical protein	3279583	3279849
CP042285:3468077-3468092-3468190-3468205	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.3046	3467207	3468235	-		FAD:protein FMN transferase (EC 2.7.1.180)	3471355	3472383
CP042285:389554-389568-389929-389943	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.337	389247	390251	-	traJ	Conjugative transposon protein TraJ	393395	394399
CP042285:425913-425926-426109-426122	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.365	420449	426289	-		Putative DNA methylase	424597	430437
CP042285:4555490-4555501-4555870-4555881	823.3647	Parabacteroides distasonis strain APCS2/PD	CP042285	CDS	fig|823.3647.peg.3998	4554656	4555957	-		hypothetical protein	4558804	4560105
CP046176:1172507-1172520-1172907-1172920	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.939	1171554	1173587	+		hypothetical protein	1171554	1173587
CP046176:1350483-1350494-1350625-1350636	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1107	1349307	1350764	+	pepD	Cytosol nonspecific dipeptidase (EC 3.4.13.18)	1349307	1350764
CP046176:1441360-1441373-1441976-1441989	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1203	1441267	1442409	+		FIG00899363: hypothetical protein	1441267	1442409
CP046176:1448826-1448838-1449547-1449559	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1211	1448064	1450520	+		DNA mismatch repair protein MutS	1448064	1450520
CP046176:1450306-1450321-1450587-1450602	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1211	1448064	1450520	+		DNA mismatch repair protein MutS	1448064	1450520
CP046176:1450306-1450321-1450587-1450602	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1212	1450525	1452081	+		putative hemagglutinin	1450525	1452081
CP046176:1468116-1468127-1468225-1468236	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1234	1467719	1468156	+		Uncharacterized protein YneG	1467719	1468156
CP046176:1468116-1468127-1468225-1468236	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1235	1468153	1468359	+		hypothetical protein	1468153	1468359
CP046176:1621121-1621132-1621403-1621414	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1393	1620016	1622769	+	metH	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	1620016	1622769
CP046176:1713283-1713297-1713405-1713419	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1486	1712373	1713989	+		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	1712373	1713989
CP046176:1862159-1862172-1862367-1862380	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1632	1860016	1863090	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	1860016	1863090
CP046176:1953811-1953825-1953946-1953960	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1711	1953482	1954831	+		Small-conductance mechanosensitive channel	1953482	1954831
CP046176:195765-195779-195987-196001	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.165	195643	198081	+	topA	DNA topoisomerase I (EC 5.99.1.2)	195643	198081
CP046176:206917-206934-207105-207122	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	repeat_region	fig|357276.1035.repeat.5	206910	207015	+		repeat region	206910	207015
CP046176:2212593-2212604-2212745-2212756	357276.1035	Bacteroides dorei strain DSM 17855	CP046176	CDS	fig|357276.1035.peg.1934	2211489	2215472	+		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	2211489	2215472
